gene	diff	rank
Atpaf2	0.747073	795
Josd1	0.746232	796
Ube2e1	0.746062	797
Rnaseh2b	0.745805	798
Mir671	0.745374	799
Igsf8	0.744778	800
Tbc1d8	0.743906	801
Tmcc2	0.743153	802
Slc30a7	0.742411	803
Pcnt	0.741197	804
Endog	0.738853	805
Gm6583	0.738853	806
Irf7	0.738853	807
Zfp641	0.738853	808
Sugp2	0.737635	809
4933426M11Rik	0.734938	810
Casc4	0.733782	811
Clcc1	0.733157	812
Fmo5	0.731268	813
Cyb561d2	0.729392	814
Fen1	0.728869	815
Csf3r	0.728431	816
Pde12	0.726993	817
Itgb2	0.724454	818
Rpl3-ps1	0.723915	819
Lag3	0.723356	820
Msh6	0.723256	821
Pomt1	0.721538	822
Cops6	0.720931	823
Ssx2ip	0.720931	824
Lsp1	0.720358	825
Rps3a	0.719696	826
Pitrm1	0.719487	827
Agtrap	0.718305	828
Usp32	0.718006	829
4732471D19Rik	0.716485	830
Hist1h2bc	0.716485	831
Sclt1	0.716485	832
Trim41	0.716043	833
Anxa3	0.715602	834
Urm1	0.714923	835
Mcee	0.711668	836
Slc35c1	0.711668	837
Mysm1	0.707973	838
2410006H16Rik	0.707729	839
Stau2	0.701378	840
Efr3a	0.700511	841
Ino80b	0.70005	842
Ict1	0.699207	843
Rbm10	0.698106	844
Mettl2	0.697661	845
Lin9	0.696307	846
Fam76a	0.696148	847
Cox17	0.695967	848
Aldoa	0.694925	849
1500003O03Rik	0.692647	850
Fcer1g	0.691891	851
Pion	0.691784	852
Arf5	0.6911	853
Ube2r2	0.690459	854
Pdhb	0.690264	855
Zkscan14	0.689943	856
Mib2	0.689358	857
Slc35b3	0.689004	858
Pogz	0.688767	859
Plekha1	0.688227	860
Dbi	0.687339	861
Col4a1	0.683863	862
Ctnna1	0.681586	863
Mospd2	0.681283	864
Mettl14	0.677928	865
Tmem123	0.677077	866
Mrpl22	0.674993	867
Ndufa10	0.673416	868
Slc38a1	0.671497	869
Mll2	0.670807	870
Cope	0.669761	871
2610029I01Rik	0.669691	872
Arih1	0.667986	873
Ube3b	0.667217	874
Cox7c	0.667108	875
Lrpap1	0.66641	876
Tagln2	0.665541	877
Cln3	0.665123	878
Rpl15	0.66499	879
Vps16	0.663691	880
Pfkl	0.662776	881
Gtpbp6	0.662037	882
Jagn1	0.662037	883
Dgkd	0.661682	884
Dtnbp1	0.661494	885
Ppm1a	0.660917	886
Snrpd1	0.660009	887
Pomp	0.659613	888
Rnf150	0.657188	889
Egln1	0.654566	890
Ptdss1	0.654276	891
Nucb1	0.653767	892
Glod4	0.653625	893
Lilrb3	0.653625	894
Lamp1	0.653564	895
2510006D16Rik	0.653123	896
Gltscr2	0.653088	897
Rras2	0.64825	898
Tpr	0.64815	899
Cdk4	0.645415	900
Tgfbr2	0.644069	901
4921524J17Rik	0.64389	902
Psme2b-ps	0.642692	903
Plek	0.642127	904
1110003E01Rik	0.640948	905
Fam13a	0.639317	906
Gm16516	0.639317	907
Retsat	0.638082	908
Fat3	0.637146	909
Zc3h10	0.637146	910
Gm4604	0.636548	911
Hint1	0.634823	912
Agl	0.631663	913
Pias2	0.631049	914
Gm10713	0.628007	915
Man2b1	0.627151	916
Tmem159	0.626737	917
Pdcd6	0.626588	918
