gene	diff	rank
X0610030E20Rik	-0.185862134147274	715
Spi1	-0.185332578543173	716
Tns3	-0.185183267930098	717
Itgav	-0.185082415945864	718
Arhgap25	-0.185026835947884	719
Tlr7	-0.185002953379493	720
Ets1	-0.184459207613099	721
Stx16	-0.184102928580962	722
Cd151	-0.183876036218564	723
Rab14	-0.183686606409073	724
Map1lc3a	-0.183291842881473	725
Ikbkb	-0.182751226107625	726
Arhgap39	-0.182578163958785	727
Vps9d1	-0.182454926624807	728
Dnmt3a	-0.182403017643697	729
Lpcat1	-0.182060301142599	730
Pitpnc1	-0.181996939894902	731
Plekhf2	-0.181418215242241	732
Tnrc6a	-0.181153466125744	733
Phf3	-0.180855154849567	734
Krit1	-0.180717749578264	735
Sbf2	-0.18033679103263	736
Rbm47	-0.180287729041998	737
Filip1l	-0.179720478506308	738
Senp6	-0.179538120135175	739
Rhog	-0.179270810877529	740
Sowahc	-0.179066711706732	741
Ier3ip1	-0.178873415651936	742
Cyp4f13	-0.178856566953325	743
Ddit4	-0.178798401248987	744
Trim30a	-0.178617367528953	745
Gsdmd	-0.178376443797337	746
Krcc1	-0.178361331380576	747
Tjp1	-0.178324858619457	748
Nckap1l	-0.178224718397567	749
Ptp4a3	-0.17815502756414	750
Tmem63a	-0.177956137630068	751
Ptp4a2	-0.177497454223795	752
Uvrag	-0.176061481001532	753
Tnfrsf17	-0.17579227453188	754
Arid5b	-0.175061149356288	755
P2rx4	-0.17492611466385	756
H2.T23	-0.174842359685026	757
Trim47	-0.174697596179821	758
Trpc4ap	-0.17441248914964	759
Ubn1	-0.174213337135472	760
Ggt5	-0.174000669389775	761
Mcts1	-0.174000322087753	762
Sh2b3	-0.17394496632326	763
Comtd1	-0.17359100205597	764
H2.M3	-0.172641488424574	765
Sh3kbp1	-0.172338345033197	766
Zfp467	-0.171932329681009	767
Dcaf17	-0.171372063572803	768
Gatad2b	-0.17137203673153	769
Tpbgl	-0.171341451813717	770
Usf2	-0.171247645298079	771
Acox3	-0.170769180290472	772
Zbtb38	-0.170707361637429	773
Slc39a1	-0.170586227713788	774
Slc15a4	-0.169827110207567	775
Tnfsf13b	-0.16934281248153	776
Wac	-0.169238554517868	777
Trmt1l	-0.168999830049355	778
Usp21	-0.168879564477859	779
Fkbp15	-0.168773259413548	780
Cxcl16	-0.16784088351175	781
Chn2	-0.167760682009688	782
Gm11713	-0.167515966166977	783
Lamtor4	-0.16741832440829	784
Zscan26	-0.167120038697958	785
Efhd2	-0.167075027777951	786
Rcbtb2	-0.166709829105192	787
Atp6ap1	-0.166608318823822	788
Slmap	-0.166603590502191	789
Tprgl	-0.166564784106771	790
Mkln1	-0.166535423207496	791
Inpp4b	-0.166416152856406	792
Rgs1	-0.166400957786928	793
Msrb2	-0.166366067721797	794
Sbds	-0.166364319498852	795
C5ar1	-0.166079655952679	796
Safb2	-0.166039407158259	797
Csad	-0.165925729270055	798
Arid1a	-0.165852709352892	799
Srsf9	-0.165596902237332	800
Rgmb	-0.165352983477714	801
Kcnk6	-0.164639577442126	802
Kdm2a	-0.164460434807626	803
Tnfrsf1b	-0.164245182099686	804
Wdr44	-0.164215155259419	805
Adam15	-0.164001360126334	806
Tmx4	-0.163845551967137	807
Arhgef6	-0.163720392523773	808
Gm43603	-0.163433499901612	809
Atf4	-0.163246040948849	810
Ptms	-0.162902952729689	811
Aftph	-0.162789987804121	812
Wsb1	-0.162264955659624	813
Clasp2	-0.161843356024993	814
Mpeg1	-0.161784845612099	815
Rassf4	-0.161759624727116	816
Gsk3b	-0.161714102537527	817
Pkn2	-0.161624630260988	818
