gene	diff	rank
Bag1	0.0445342294332581	675
Plekhj1	0.0445110427789752	676
Ak2	0.0444376195042339	677
Epsti1	0.0444339124937306	678
Fkbp3	0.0443787331325511	679
Yif1a	0.0443639229821726	680
Nufip2	0.0442308358101127	681
Zfp36l1	0.0441973839892968	682
Atox1	0.0441808051250714	683
Napa	0.0441644172332448	684
Apobec3	0.044083616004176	685
Cd9	0.0440072039752293	686
Ndufs7	0.043997605966957	687
Slc16a3	0.043983181836702	688
Txn2	0.043963523168972	689
Denr	0.0439181670416081	690
Eif4ebp1	0.0438868580001613	691
Snrpf	0.0438786803170818	692
Nol7	0.0438272932800889	693
Il1a	0.0437233286247094	694
Rfc2	0.0434780166084223	695
Ino80b	0.0434762426448012	696
Ndufa12	0.0434285280560392	697
Iffo1	0.0433830907754191	698
Rp9	0.0432892823878754	699
Slc25a4	0.0432815925760939	700
Snhg12	0.0432315923161031	701
Hivep2	0.043226965567695	702
Tra2a	0.0431868140518991	703
Cklf	0.0431046374257694	704
Sp110	0.0430668161343785	705
Psmb5	0.0430593455410232	706
Snrpb	0.0428638581456033	707
Tuba1c	0.0427837638058567	708
Mob3c	0.0427730725637179	709
U2af1	0.0427564243031524	710
Eif4a2	0.0427221082893375	711
Fam122a	0.0427031572927915	712
Ak1	0.0426900481636301	713
Npm3	0.0426577451049942	714
Cd86	0.0425427689004391	715
Ndufb10	0.0425125796095845	716
Sirt7	0.0424436278889586	717
Rap2b	0.0424330654012247	718
Emc7	0.0424125712484978	719
Mydgf	0.0422997268571071	720
Nupr1	0.0422706982746267	721
Kif5b	0.0422325158618153	722
Pttg1	0.0421605469229968	723
Acadm	0.0421020134493086	724
Rin2	0.0420180739586506	725
Ndufs4	0.0419400209772403	726
Ube2l3	0.0419249192969095	727
Rnf215	0.0418896338304087	728
Trpm2	0.0418756060891632	729
Tap1	0.0418289321690405	730
Chil1	0.0416826273693388	731
Fuca1	0.0416744925623824	732
Igfbp4	0.0416678097749318	733
Mboat7	0.0416505351959017	734
Sep15	0.0416117186861027	735
Cnbp	0.04159448084522	736
Eif2s1	0.0415248149126291	737
Ehd4	0.0415177778335176	738
Tmem205	0.0415070917701511	739
Ubxn4	0.0414295928312349	740
Tbxas1	0.041298489580348	741
Chd7	0.0412683352097035	742
Chordc1	0.0412665735350826	743
Arpc2	0.0412526443331425	744
Nceh1	0.041220345175229	745
Sfr1	0.0411917305169299	746
Tmem106a	0.0411562900471459	747
Uqcc2	0.0411196408538524	748
Manf	0.0408937493748719	749
Leng9	0.0407743586784255	750
Snrpe	0.0407414053318677	751
Tnrc6a	0.0407116510672645	752
Efhd2	0.0406520369372685	753
Rchy1	0.0406031040781422	754
Rbpj	0.040482468115848	755
Ndufb9	0.0404547047606609	756
Fam167b	0.0404160044081366	757
Cops8	0.040415747142522	758
Tap2	0.0403903612899275	759
Rrp1	0.040361269373331	760
Nfkbib	0.0402845976045186	761
Mfsd10	0.0401590375792222	762
Rassf1	0.040127708939812	763
Pdrg1	0.0400942481256144	764
Atg3	0.0400267464290364	765
Irf1	0.0400250901712908	766
Mdh1	0.0398899890954955	767
Atp5f1	0.0398369623803596	768
Gpsm3	0.0398136539505638	769
Pkib	0.0397732554919465	770
Bcl2a1d	0.0397671721354728	771
Ap2m1	0.0397669252740308	772
Mpv17	0.0397488693301324	773
Fam20c	0.0397129153349246	774
Rbx1	0.039706077089069	775
Rbm8a	0.0397006154477113	776
Myl12b	0.0396519963443345	777
Tmem208	0.0395723387266806	778
Fbxw4	0.0394558935335761	779
Cnrip1	0.0394342496242218	780
Ptms	0.0393964587086435	781
Slc16a6	0.0393629846863305	782
Akap13	0.0393513642065881	783
Crip1	0.0392785782888689	784
Vapb	0.0392513510688712	785
Smim11	0.039192032018256	786
Tcirg1	0.0391806526797197	787
Mt1	0.0391749044270636	788
Casp1	0.0391690857965933	789
Ndufa2	0.039151837007336	790
Spg21	0.0391382482643411	791
Prdx2	0.0390487235853432	792
Dhrs3	0.0390480855050634	793
Dok1	0.0390196206206848	794
Mrps15	0.0387892216518069	795
Tonsl	0.0387506922540394	796
Mlph	0.0386763426201125	797
Rsrc2	0.0386147270437794	798
Cox20	0.0385509432184766	799
Tnfsf12	0.0385466647392276	800
Tfeb	0.0385465544658409	801
Scimp	0.0384365340351926	802
Dnajc25	0.0384060022165729	803
Alas1	0.0383636187501561	804
Pgd	0.038331127107725	805
Gpr108	0.0382394243775996	806
Zfpl1	0.0382381747514085	807
Baiap2	0.0380585783058508	808
Rpain	0.0380575047460381	809
Snrnp48	0.0380277041035128	810
Lilra5	0.0379865977219946	811
Ly6e	0.0379569689882429	812
Psma6	0.0378314652698503	813
Ywhah	0.0378142583135739	814
Gltscr2	0.0376489928978874	815
Slc17a9	0.0376308487919822	816
Psmb7	0.0376161525054871	817
Tmem160	0.0376011921249768	818
Atp2b1	0.0374783927688186	819
Smdt1	0.037428341774956	820
Prr13	0.0374072341640894	821
Tox4	0.0372921144598042	822
Chd3	0.0372763432865264	823
Slc6a6	0.0372659287094383	824
Blvrb	0.0372514567553633	825
Psma2	0.0372032444436675	826
Cnih4	0.0371768770249355	827
