gene	diff	rank
Ino80d	-0.0340229596748337	705
Smim22	-0.0340108480101164	706
Dennd6a	-0.0340054930235511	707
Zmpste24	-0.0339722235967766	708
Tor4a	-0.0339355190139625	709
Galnt1	-0.0338509834896164	710
Tmem184b	-0.0338465872350274	711
Sec62	-0.0337578373927471	712
Vdac3.ps1	-0.0336973224167529	713
X1600012H06Rik	-0.0336873602485863	714
Pfn1	-0.0336746018076783	715
Btbd1	-0.0335928657233807	716
Sacm1l	-0.0335106743567155	717
Sgpl1	-0.0335061755350584	718
Cstf2t	-0.033501384866897	719
Ophn1	-0.0334462977332389	720
Tgfa	-0.0334410022709785	721
Gm6563	-0.0333587986776303	722
Tmem63a	-0.0332337884313339	723
Fyttd1	-0.0331966337609521	724
Bmyc	-0.0331874378921448	725
Zfp110	-0.0331737806676553	726
Uhrf2	-0.0331710143911364	727
Gm29291	-0.0330940806581973	728
Rtn4	-0.0330442763652381	729
Crk	-0.0330116385738653	730
Srpr	-0.0329901074491353	731
Uba1	-0.0329452045316985	732
Pdia4	-0.0329356831556862	733
Txnip	-0.0329268956621811	734
B4galt1	-0.0328825437323962	735
Ttc13	-0.0328466478104891	736
Gmcl1	-0.0328041923681193	737
Pcyox1	-0.0327993280885946	738
Rpl36al	-0.0327898042663225	739
Krcc1	-0.0327589694949275	740
Tmem91	-0.032709902650522	741
Lbr	-0.0326906892249988	742
Tbc1d15	-0.0326265148366627	743
Arhgef1	-0.0326189732517442	744
Mier1	-0.0326187445958002	745
Zfp62	-0.0326079121797564	746
Efnb1	-0.0325325532480887	747
Lrp5	-0.0325274487422132	748
Casc3	-0.0325002776926365	749
Klhl7	-0.0324485501981852	750
Dock8	-0.0324106251563042	751
Med1	-0.0324044811581573	752
Birc6	-0.0323940865126059	753
Kbtbd2	-0.032393095336142	754
Atp6v0a1	-0.0323715571410763	755
Smo	-0.0323673319194844	756
Mgat2	-0.0323454410408319	757
Slc39a1	-0.0323174803448467	758
Snx29	-0.0322884389922756	759
Rin3	-0.0322616844677619	760
